l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebagec,ebagecsq,olintrcp,olagec,olagecsq,fvintrcp,fvagec,fvagecsq,ecintrcp,ecagec,ecagecsq,pv00,pv10,pv11,pv20,pv21,pv22,pvc00,pvc10,pvc11,pvc20,pvc21,pvc22
10188,3,-1E+036,-1E+036,-.345939425871679,-1E+036,-1E+036,-.00852088102920943,-.000120705560102623,.00023385972435325,-.431784468703765,.229194955933124,-.0294788020507703,.0466530398788307,-.00024342858888023,.000313711105005685,.0381321588496213,-.000364134148982852,.000547570829358935,.000266454642336196,-1.37619717257475E-005,9.08668482085945E-006,-6.11489225264702E-006,-3.62639465894259E-007,2.61996771565594E-007,.000266778451691965,-1.49067281705176E-005,9.24638397164588E-006,-6.19829781104398E-006,-3.54326290698291E-007,2.78966951359127E-007
10189,2,-1E+036,-1E+036,1.00300223786336E-008,-1E+036,-1E+036,-.0165421172154161,-.00229470182663658,.00048132947635401,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0301109226634146,-.00253813041551681,.000795040581359695,.00034986723485658,-9.68157907879378E-006,9.20455409639678E-006,-8.45828222902202E-006,-4.78861858847656E-007,3.27864055428032E-007,.00035332566982132,-1.06670714351154E-005,9.36431525209143E-006,-8.64241596795231E-006,-4.7676001902246E-007,3.48000494859836E-007
10192,3,-1E+036,-1E+036,-.346196730371908,-1E+036,-1E+036,-.00212518021479975,-.000677173817445937,8.2047792431963E-005,-.0122865063616216,.0520003067711648,-.0243197480883563,.0466530398788307,-.00024342858888023,.000313711105005685,.0445278596640309,-.000920602406326166,.000395758897437648,.000158743998827937,-6.47196149118273E-006,1.10355173429901E-005,-3.54348646312304E-006,-5.89376144294994E-007,2.01682937291237E-007,.000154485801059609,-7.16859794813381E-006,1.13377788912819E-005,-3.44209601432767E-006,-5.8358162303952E-007,2.11758896315096E-007
10193,5,8.47392249449348,6.36329844005996,-.692200752632818,-.346268847015755,-.346412321056765,.0387582535155813,-.00252683085539309,-.000726825070120105,.0394313487534361,-.00963156090666768,.000332682078757315,.0466530398788307,-.00024342858888023,.000313711105005685,.085411293394412,-.00277025944427331,-.00041311396511442,.000118051096267836,9.92624842206242E-006,9.48656503429712E-006,-3.64467439483955E-006,-8.39101544688377E-007,2.17496221015955E-007,.000112024065313142,1.00663249631775E-005,9.68959410647375E-006,-3.53475632700718E-006,-8.4126329873641E-007,2.27017900431301E-007
10194,3,-1E+036,-1E+036,-.345512065582189,-1E+036,-1E+036,.000983376774398088,.000953289829807445,-5.55094825744164E-005,.0963778157534894,-.138500360024838,.0400367926196209,.0466530398788307,-.00024342858888023,.000313711105005685,.0476364166532288,.000709861240927215,.000258201622431269,.000177731711726335,-1.00542322399362E-005,1.05880703335398E-005,-3.86544461697852E-006,-4.84460992995505E-007,2.05405460599141E-007,.000174334204879475,-1.09486291285347E-005,1.0861943812152E-005,-3.79641983634983E-006,-4.74428082561013E-007,2.16638278466354E-007
10195,3,-1E+036,-1E+036,-.345975477215539,-1E+036,-1E+036,.00528730260320242,-.00148213450604625,1.81347917679127E-006,-.772973303872828,-.414384753827471,-.0526177925666515,.0466530398788307,-.00024342858888023,.000313711105005685,.0519403424820331,-.00172556309492648,.000315524584182476,.000393089730329353,3.07498595313542E-005,7.31158055285335E-006,-1.18378698819662E-005,-1.10735375057289E-006,4.29022645900718E-007,.000397292348079803,3.1744671863853E-005,7.38240649563626E-006,-1.20690385378108E-005,-1.10730348463654E-006,4.46043694103502E-007
10196,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,4.86224443546693E-005,-.000644464713854907,5.73743396599476E-005,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0467016623231854,-.000887893302735137,.000371085444665633,.000554911382907604,1.56590028318874E-005,6.12644528797286E-006,-1.4454850221602E-005,-6.23580268893581E-007,4.49189208255561E-007,.000565070270351866,1.58388633377562E-005,6.15009825378778E-006,-1.47501001729885E-005,-5.92422326405299E-007,4.64118179284362E-007
10198,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-5.88538409650504E-005,-.000380175898265289,3.60492011466452E-005,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0465941860378656,-.000623604487145519,.00034976030615233,.000554787716523337,1.4131298910334E-005,5.91865989497813E-006,-1.43128299252541E-005,-5.66230931640456E-007,4.40399663674945E-007,.000564923536703841,1.42378304682201E-005,5.93256294361624E-006,-1.4596889382584E-005,-5.31383157661886E-007,4.54525146017847E-007
10199,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00672577240209346,-.00046541651990912,-.000122731142703446,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0533788122809241,-.00070884510878935,.000190979962302239,.000385695250732718,2.68811056347105E-005,1.18111653603359E-005,-1.13227122569188E-005,-1.41554497215155E-006,4.44309243191297E-007,.000389603867261443,2.77096176321933E-005,1.21386393018777E-005,-1.15234695537424E-005,-1.44433801390837E-006,4.63858561524978E-007
10200,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0275201265677403,.000421084562174653,.000627039024697415,-1E+036,-1E+036,-1E+036,.0466530398788307,-.00024342858888023,.000313711105005685,.0191329133110904,.000177655973294423,.0009407501297031,.000316018871697518,1.88248175104795E-005,1.25656953294132E-005,-8.96727699047294E-006,-1.28512080003462E-006,3.76629124074362E-007,.000317299334328316,1.93092329720296E-005,1.29441044907182E-005,-9.05705991483484E-006,-1.31034007968425E-006,3.92790496701383E-007
