l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebinvage,olintrcp,olinvage,fvintrcp,fvinvage,ecintrcp,ecinvage,pv00,pv10,pv11,pvc00,pvc10,pvc11
10153,4,3.55510616547367,.43506005352002,-.548164736843326,-.345441309977365,-.345789999258115,-.00248360588975447,.0752972415905308,-.00164198588993431,-.380124817512383,.00483719291477228,.0980279481150505,.00235358702501781,.173325189705581,.000190914503746153,-.00598746515900283,.190508549652266,.000194375912325259,-.00614018980429248,.210429617508453
10156,3,5.54030721639818,3.95006287390838,-.346373914305286,8.74594986788545E-005,5.44256744841273E-005,.0171469105552626,-.534833278305293,.053282718420823,-1.72461813611569,.00483719291477228,.0980279481150505,.0219841034700348,-.436805330190243,.000157197735508398,-.00492652692077101,.15713817722718,.000159081930652362,-.00500258930928797,.173936395513588
10160,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,5.40278280257087E-005,-.0016916607279356,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00489122074279799,.0963362873871149,.000178358925553715,-.00558010043322542,.177322628101997,.00018155080303205,-.00564970994212168,.192459528468547
10161,3,-1E+036,-1E+036,-.346166121063233,.00040495557426324,.000199521103569069,-.00360216268824494,.112989617647201,-.00466873145535737,.446171441288281,.00483719291477228,.0980279481150505,.00123503022652734,.211017565762252,.00010526966726137,-.00328487807794471,.105245911825012,.000104858985187562,-.00321011442853816,.114869658149501
10162,3,-1E+036,-1E+036,-.345697869182835,.000728037779936204,.000459644498777993,.00726019681889179,-.227557784226381,.0521156873027001,4.45380120166236,.00483719291477228,.0980279481150505,.0120973897336641,-.12952983611133,.000103929812813675,-.00324239329432692,.103898957627919,.000103461827919494,-.0031631350078751,.113297082701451
10163,3,-1E+036,-1E+036,-.346503919545306,6.95064962778618E-005,8.6513999034169E-005,.00947341082079868,-.297501034609071,.0187599252576535,-.216933048437501,.00483719291477228,.0980279481150505,.014310603735571,-.19947308649402,8.99108495883049E-005,-.002797344687367,.0897721506428493,8.88507723482737E-005,-.00266843786929359,.0966332401478393
10167,2,-1E+036,-1E+036,.000370111544159777,-1E+036,-1E+036,.00621862186347756,-.195174683675366,-.0130295382042884,-6.79234788481234,.00483719291477228,.0980279481150505,.0110558147782498,-.0971467355603159,.00013731039473184,-.00429228968033656,.136920268216868,.000138458161766157,-.00428659671418279,.149343954779218
10169,3,3.20649975286104,.0296368585680757,-.346273166517985,.000295177461563365,.000136584347412798,.000848186557693592,-.0265459577955146,.00713763361706382,-.370292680535327,.00483719291477228,.0980279481150505,.00568537947246587,.0714819903195359,.00018469118538033,-.00579055189657548,.18428644714296,.000187896379812943,-.00592363460745844,.203311361204015
10170,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,2.7859084138258E-005,-.000870317129655367,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00486505199891054,.0971576309853952,.000191646800236155,-.00599899387149801,.1905272216065,.000195447391374919,-.0061016106618387,.207132037412493
10173,5,5.29107514216399,3.65373398680143,-.691046694681833,-.547899120865463,-.547678024212035,-.00410863304295895,.125996117492267,.00721188071565351,-2.8781612562961,.00483719291477228,.0980279481150505,.000728559871813329,.224024065607317,.000122733437463233,-.00384817609899527,.123396882989143,.000122821552488896,-.00387372461003398,.138783624530619
10174,4,-1E+036,-1E+036,-.549145462757232,-.346441319021249,-.346486275988787,-.00546409575794639,.171562352292018,.0004889931403368,1.127423914124,.00483719291477228,.0980279481150505,-.000626902843174112,.269590300407069,8.31367984359299E-005,-.00258783728197503,.0832939005499967,8.16668636404729E-005,-.00245983237074114,.0906170690881994
10175,4,-1E+036,-1E+036,-.54858881159935,-.346287057743939,-.346075788030877,.000692047053594519,-.0224260387380691,-.0103239562849136,-3.57284802417949,.00483719291477228,.0980279481150505,.0055292399683668,.0756019093769815,.000102658716057565,-.00320782274194182,.10298017191358,.000102002710559298,-.00314975315641022,.113888453376185
10176,3,-1E+036,-1E+036,-.345723669235291,.000167335435212896,.000467073598847105,.00989676004089041,-.310947225465957,-.0471497828342996,-7.60758594571796,.00483719291477228,.0980279481150505,.0147339529556627,-.212919277350906,.000101158815684624,-.00315444856731822,.101108126844851,.000100573951859479,-.00306551955099164,.110013463404013
10177,3,-1E+036,-1E+036,-.345743599118927,.000827452603612868,.0004102890573907,-.0207789174294913,.650380970250099,-.0458194815358199,.565238693519084,.00483719291477228,.0980279481150505,-.015941724514719,.748408918365149,.000126143107604221,-.00394616651747963,.126193588800895,.000126630189678692,-.00393847275222185,.13914016190301
10180,2,-1E+036,-1E+036,2.71747869077996E-005,-1E+036,-1E+036,-.00233709526565143,.0733730153733543,.0440831379075962,4.87539931563087,.00483719291477228,.0980279481150505,.00250009764912085,.171400963488405,.000120345263867762,-.00375548552468028,.119936345718042,.000120747484404892,-.00369822110968702,.129857536728034
10181,5,7.07300339341013,6.63560932162983,-.689631117569983,-.547881796162545,-.546714640844052,.0184959744183065,-.579440480241247,.0716182627860673,-4.03500573526605,.00483719291477228,.0980279481150505,.0233331673330788,-.481412532126197,.000145136151797371,-.00455442588206086,.145656041440883,.000146248979169219,-.00463653259422335,.163533123527272
