l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebagec,olintrcp,olagec,fvintrcp,fvagec,ecintrcp,ecagec,pv00,pv10,pv11,pvc00,pvc10,pvc11,sexnum,sex55,hand,iqc,ageatfir
10150,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00748379856296844,-.000352402162808785,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0602345495183462,-.00242547342958654,.000560668350750915,-2.7209821259062E-005,1.49422778351904E-006,.000571446713724291,-2.88048645255388E-005,2.92121978428075E-006,0,-.5,1,2.52459016393443,20.5229295003422
10152,3,7.07300339341013,8.32091569648082,-.343974239184681,7.1173327866117E-006,.000540900645222938,.0298938543279461,-.00146747549057443,-.00691660772678267,-.0303247868184088,.0527507509553778,-.00207307126677776,.0826446052833239,-.00354054675735219,.000280470726674606,-1.33249493901662E-005,8.06754684707001E-007,.000275417367912381,-1.14225078056552E-005,1.93481255637684E-006,0,-.5,1,7.52459016393443,13.1416837782341
10153,4,2.22516035071146,.158240305467473,-.549114881109727,-.346472095626019,-1E+036,-.00298540727704017,.000144239235373269,-.0195717059382869,-.00358078136129002,.0527507509553778,-.00207307126677776,.0497653436783376,-.00192883203140449,.00021528222311197,-9.9527004641283E-006,6.32869212875712E-007,.00020704291338307,-6.12692103926627E-006,1.57931484477481E-006,0,-.5,1,12.5245901639344,11.0636550308008
10156,3,5.07014993359984,3.50572007685491,-.345900822038582,.000396234234609289,.000401902743940951,-.0253842139309641,.0012266968705885,-.0699240101073221,-.0135188587964491,.0475296035313658,.00224178270837577,.0221453896004017,.00346847957896427,.000281405532679764,-1.33701211354705E-005,8.08947432104833E-007,.000275619363781284,-1.11882743152271E-005,2.1916501373464E-006,1,.5,1,10.5245901639344,13.6098562628337
10160,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0351520064836299,.00168961007510563,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.0123775970477359,.0039313927834814,.000506914421962744,-2.44535777425552E-005,1.35362308836524E-006,.000515824237769205,-2.49059531443919E-005,2.95860275185465E-006,1,.5,0,-11.4754098360656,17.2210814510609
10161,3,11.0106630718769,10.3815968893887,-.345568819911207,1.44565194520537E-005,.000619657212514036,-.0148177369232828,.000696263062122307,.0414469237615636,-.0278493887377201,.0527507509553778,-.00207307126677776,.037933014032095,-.00137680820465545,.000355387313096566,-1.73654942605466E-005,1.02215465214991E-006,.000352365457378922,-1.88313559356455E-005,2.46871423007207E-006,0,-.5,1,11.5245901639344,18.0232717316906
10162,3,6.16085427748239,4.68806342205585,-.34313193795384,.00342169780679218,.00250696622651527,.0275139344580804,-.00130449394621345,.0289798952730115,.00658252514461051,.0527507509553778,-.00207307126677776,.0802646854134582,-.00337756521299121,.000359418667292772,-1.7578116012981E-005,1.03326414658792E-006,.000356511823920198,-1.91907954079005E-005,2.4933507858146E-006,0,-.5,2,14.5245901639344,18.3244353182752
10163,3,2.13093363971703,.0661654891937423,-.346444183735441,4.25874591033373E-005,.000757484771751404,-.000405578868609832,1.598349594902E-005,.0168351808955798,-.00360573660940839,.0527507509553778,-.00207307126677776,.052345172086768,-.00205708777082874,.000418021977174614,-2.06161915807156E-005,1.18932317952244E-006,.000416945900744743,-2.40575486289029E-005,2.81053239726556E-006,0,-.5,1,17.5245901639344,20.3203285420945
10167,2,-1E+036,-1E+036,.00196903212432229,-1E+036,-1E+036,.0155411123947027,-.000733883399808845,-.026081118479826,.0453398991341523,.0475296035313658,.00224178270837577,.0630707159260686,.00150789930856693,.000404222479102087,-1.95842018368612E-005,1.12272088353563E-006,.00040576729906073,-2.04677888349405E-005,2.78499315587955E-006,1,.5,0,-3.47540983606557,17.1115674195756
10169,3,2.48249955336039,.494745659495344,-.346127103958319,.000406215805716848,-1E+036,-.00985349775636718,.000484160328444824,.00316236831848564,.00609813402684887,.0527507509553778,-.00207307126677776,.0428972531990106,-.00158891093833293,.000263616547988061,-1.23802750487899E-005,7.54716852752924E-007,.000258133204870043,-9.4358373563642E-006,1.78151203847281E-006,0,-.5,2,-4.47540983606557,12.1752224503765
10170,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0138788532439053,-.000671908397115294,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.0614084567752711,.00156987431126048,.000484088491489756,-2.32687043456884E-005,1.29242413581731E-006,.000491781099763223,-2.28883963765125E-005,2.81988336562973E-006,1,.5,1,-18.4754098360656,15.7180013689254
10173,5,5.29107514216399,3.74956236021876,-.689838789067984,-.54742250995097,-.546864291606472,-.020029597075563,.000990305377481418,.00174761760190492,.0195635669144994,.0527507509553778,-.00207307126677776,.0327211538798148,-.00108276588929634,.000207772413033171,-9.82847486147606E-006,6.38527724222392E-007,.000197860965882001,-7.79087036059894E-006,1.76388661639268E-006,0,-.5,1,7.52459016393443,13.2950034223135
10174,4,2.32409974337129,.342168584379695,-.548958098945596,-.34631925971115,-.345304399693242,.0012059937943261,-5.04718465841964E-005,-.0236415235246873,.00758199646713596,.0527507509553778,-.00207307126677776,.0539567447497039,-.00212354311336195,.000329938953341878,-1.62790278768695E-005,9.762159581891E-007,.000323984513367707,-1.87631149242563E-005,2.52242188409305E-006,0,-.5,0,20.5245901639344,18.5379876796715
10175,4,2.37549504015135,.385532586114305,-.54913770056703,-.346496579769205,-.346122473274481,.00231523159754337,-.000104972485381005,-.00241011697517862,.0072035906069412,.0527507509553778,-.00207307126677776,.0550659825529212,-.00217804375215876,.000275583151336636,-1.33708689573062E-005,8.22521855260603E-007,.000268417836144497,-1.35436676173313E-005,2.15496907515121E-006,0,-.5,1,8.52459016393443,15.9507186858316
10176,3,2.53827253078486,.501578701956539,-.346347977572243,9.43910785061594E-009,-1E+036,-.00771630662241991,.000369516028985181,-.0397157228014129,.009174705020091,.0475296035313658,.00224178270837577,.0398132969089459,.00261129873736095,.000369027016202872,-1.80764434079207E-005,1.0588794720246E-006,.000367066723818116,-2.06107215380523E-005,2.88335906316593E-006,1,.5,1,13.5245901639344,18.2696783025325
10177,3,-1E+036,-1E+036,-.34536572273518,.0003901393004209,.000628251732605509,-.0108815057405335,.000518782778895032,-.00913048757579236,-.0430673318691822,.0475296035313658,.00224178270837577,.0366480977908323,.0027605654872708,.000312847005277259,-1.50963226596631E-005,9.02431270319888E-007,.000308492006023778,-1.49483003622054E-005,2.48003121656221E-006,1,.5,0,19.5245901639344,16.37234770705
10180,2,-1E+036,-1E+036,2.08086738830362E-005,-1E+036,-1E+036,.00301872519042529,-.000142030325851123,-.0230370490081656,.00840395824845058,.0475296035313658,.00224178270837577,.0505483287217911,.00209975238252465,.000450726604751695,-2.20017730890717E-005,1.24751228730816E-006,.000454456478945032,-2.46456503007102E-005,3.0700868767175E-006,1,.5,1,13.5245901639344,19.7946611909651
10181,5,2.65482506430142,.540469062873758,-.692727629947971,-.548887632488035,-.548525846018229,-.0158470913269058,.000769607522464847,-.0285693799273183,-.00179149678941743,.0475296035313658,.00224178270837577,.03168251220446,.00301139023084062,.000199316629108063,-9.30371544551855E-006,6.07485831237147E-007,.000188086716734978,-5.82270846967246E-006,1.8744162135293E-006,1,.5,0,-6.47540983606557,12.0793976728268
10183,3,-1E+036,-1E+036,-.343239397697193,.00314608287942292,.00232745392316374,.011007272724899,-.000539793991913477,-.0351933264497194,-.0181485442189407,.0475296035313658,.00224178270837577,.0585368762562648,.0017019887164623,.00026892506574028,-1.26690167048451E-005,7.70308721838589E-007,.000262509897609392,-9.51882546304886E-006,2.0602757389598E-006,1,.5,1,-6.47540983606557,12.8459958932238
10184,3,5.54030721639818,3.86619706026614,-.345059749209383,1.2638012843731E-006,.00130755699593713,-.00668434217012103,.000303617918070415,-.071082582162615,-.0175587355191457,.0475296035313658,.00224178270837577,.0408452613612448,.00254540062644619,.000266094239717063,-1.25020032762802E-005,7.6058118378075E-007,.000259545326260603,-9.02648001363102E-006,2.01567233444982E-006,1,.5,1,-6.47540983606557,11.3894592744695
10185,3,2.84384171726217,.729158145344579,-.346295855181988,.00015574136426857,-1E+036,.0119226890777392,-.000568236069137184,.0508456748526196,-.00583257873432946,.0475296035313658,.00224178270837577,.059452292609105,.00167354663923859,.000434256042927968,-2.14054941442266E-005,1.22715404532109E-006,.000435171847977403,-2.61404919777964E-005,3.23439213416323E-006,1,.5,0,-6.47540983606557,20.0958247775496
10186,3,2.59568058664754,.506557077102229,-.344675799135054,.00176250629663089,.000925744998019062,.00564767082613486,-.00027940685163953,.0120826245805923,-.00769447729175025,.0475296035313658,.00224178270837577,.0531772743575007,.00196237585673624,.000316021859239214,-1.5260591454677E-005,9.10722040167418E-007,.000311835155407388,-1.52292993538068E-005,2.49607003975495E-006,1,.5,1,14.5245901639344,15.1184120465435
10187,5,3.05321409713611,.977963740034681,-.692410694211259,-.548574440677524,-.548785950691471,-.0199369460320803,.000953686575081664,-.0270322720831293,-.00320628812980243,.0475296035313658,.00224178270837577,.0275926574992855,.00319546928345744,.000233054928638844,-1.12669753988934E-005,7.1846659002446E-007,.000223091653285724,-1.10392305226649E-005,2.29786589186536E-006,1,.5,0,4.52459016393443,15.0636550308008
10188,3,3.86518884309349,1.8755858948802,-.346393168849288,1.04061976730167E-005,.000439730269457729,-.0130677034659752,.000619816615052239,-.0768103301566999,.0150048901876671,.0527507509553778,-.00207307126677776,.0396830474894026,-.00145325465172552,.000385944102501089,-1.89653729801978E-005,1.10515065596948E-006,.00038382620545802,-2.14728950712367E-005,2.64605957845275E-006,0,-.5,0,15.5245901639344,19.3538672142368
10189,2,-1E+036,-1E+036,7.67599612069953E-005,-1E+036,-1E+036,-.0172596413393685,.000811726329903196,-.100722613188542,.0152682708149707,.0527507509553778,-.00207307126677776,.0354911096160093,-.00126134493687456,.000467033233212367,-2.28419357361257E-005,1.29045914095262E-006,.000470520907735679,-2.53059445249507E-005,2.81417135059895E-006,0,-.5,1,-5.47540983606557,20.3121149897331
10192,3,-1E+036,-1E+036,-.346422472731814,2.43830913473849E-005,-1E+036,-.0151467004137974,.000720785051288678,-.00607937300409023,-.0135542274337086,.0475296035313658,.00224178270837577,.0323829031175685,.00296256775966445,.000335532763792183,-1.63119506206624E-005,9.66833816556167E-007,.000332159425845128,-1.73482759383572E-005,2.65476609934625E-006,1,.5,0,-6.47540983606557,17.1362080766598
10193,5,3.46189174924414,1.36982855248536,-.692003135129871,-.548976737407345,-.549159386746743,.0172958459091486,-.000847878135975339,.0150145685410926,-.0102876504948717,.0527507509553778,-.00207307126677776,.0700465968645264,-.0029209494027531,.00021492899040155,-1.02431878290953E-005,6.61883483178252E-007,.000205087579757313,-8.7456782318126E-006,1.83912569638108E-006,0,-.5,0,3.52459016393443,13.9055441478439
10194,3,-1E+036,-1E+036,-.34631792192508,.000166656826304694,-1E+036,-.0103516347848827,.000494727560655812,-.0337996018407663,.00801599860244068,.0475296035313658,.00224178270837577,.0371779687464831,.00273651026903158,.000348974726724892,-1.70250366741903E-005,1.00428708724543E-006,.00034616711700209,-1.87004302896473E-005,2.75135033003933E-006,1,.5,0,-5.47540983606557,17.8836413415469
10195,3,-1E+036,-1E+036,-.346532815986561,3.26491816769193E-005,-1E+036,-.0374886627341393,.00183453547268614,-.0879884873026053,-.00546108859176905,.0475296035313658,.00224178270837577,.0100409407972265,.00407631818106191,.000259887468947482,-1.21495596444192E-005,7.41119507167904E-007,.000252986634736318,-8.16810310774185E-006,1.95003655914304E-006,1,.5,1,-6.47540983606557,11.9425051334702
10196,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0369130100540513,-.00181742593556469,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.0844426135854171,.00042435677281108,.00042387434965866,-2.00957136082775E-005,1.12611524203804E-006,.000428190794564801,-1.70150058404018E-005,2.39518682642533E-006,1,.5,1,-28.4754098360656,11.0636550308008
10198,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0169621406388705,-.000835442349481998,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0697128915942483,-.00290851361625976,.00042083614537851,-1.99404379853596E-005,1.11819001099778E-006,.000425753135964012,-1.72678677797705E-005,2.14600554154341E-006,0,-.5,0,-2.47540983606557,10.9404517453799
10199,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0199007567762935,.000970241388100296,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.0276288467550724,.00321202409647607,.000459906819445007,-2.20032792762692E-005,1.22654329487815E-006,.000466282503860766,-2.06388738002522E-005,2.66089809161218E-006,1,.5,0,-10.4754098360656,14.0013689253936
10200,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0364179794712568,.00176735656382454,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.011111624060109,.00400913927220031,.000475951313383315,-2.2844092469502E-005,1.2703791724109E-006,.000483204740365223,-2.21452477244689E-005,2.76785994865556E-006,1,.5,1,-1.47540983606557,15.1567419575633
10201,5,4.37541139745888,2.69509224044998,-.691240790687733,-.548211941474375,-.545197615174233,.0186532604726261,-.000927110955195968,-.0357038305990444,-.0153120718893797,.0475296035313658,.00224178270837577,.0661828640039919,.0013146717531798,.000190216677714208,-8.71594483012753E-006,5.71796947367955E-007,.000178548350240928,-3.75703679342313E-006,1.69406830320283E-006,1,.5,1,17.5245901639344,10.6995208761123
10202,4,3.98068445335407,1.93487776982582,-.54861645066467,-.346398239038594,-.346305110366426,-.0245300815340388,.00118129178236441,-.0503176839518806,.01212398518497,.0475296035313658,.00224178270837577,.022999521997327,.00342307449074019,.000281478084158117,-1.36906590912001E-005,8.39674554667275E-007,.00027444648815381,-1.44279304422181E-005,2.50639194913188E-006,1,.5,1,19.5245901639344,16.498288843258
10204,2,-1E+036,-1E+036,.000231788000342403,-1E+036,-1E+036,.0106644057335329,-.000507584327961238,.114918409102575,-.0323036780686916,.0475296035313658,.00224178270837577,.0581940092648987,.00173419838041453,.000437107969843553,-2.1298646165039E-005,1.21146226141292E-006,.000440199506779099,-2.34651944511171E-005,2.99128405674505E-006,1,.5,0,12.5245901639344,19.1101984941821
10206,2,-1E+036,-1E+036,.00296075270790963,-1E+036,-1E+036,-.00852547683994755,.000414352454345233,-.175047168930633,.115247422253278,.0527507509553778,-.00207307126677776,.0442252741154303,-.00165871881243253,.000405518253185577,-1.965472560264E-005,1.12653201095905E-006,.00040677126357387,-2.02992314126012E-005,2.48663237616106E-006,0,-.5,0,4.52459016393443,17.6235455167693
10211,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.000419173501622096,-2.05240000910254E-005,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0531699244569999,-.00209359526686878,.000443564768215153,-2.11451579068886E-005,1.18170104670273E-006,.000449419750372613,-1.93590559920427E-005,2.29544230140807E-006,0,-.5,0,-16.4754098360656,12.8104038329911
10215,2,-1E+036,-1E+036,.0150584542055841,-1E+036,-1E+036,-.00526196516095838,.000230110275892295,-.260346284707168,-.129971793038954,.0475296035313658,.00224178270837577,.0422676383704075,.00247189298426807,.000350422200028083,-1.67250813667931E-005,9.72076095566357E-007,.000349314523769277,-1.50196138285055E-005,2.39079271252825E-006,1,.5,0,-11.4754098360656,13.8781656399726
10216,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0218698129762523,.00104907586868419,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0308809379791255,-.00102399539809357,.000512861265639301,-2.47611116318252E-005,1.36944559787651E-006,.000521579176699357,-2.51764073574575E-005,2.69082584504211E-006,0,-.5,0,11.5245901639344,17.6043805612594
10217,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0521913305553466,-.00255639113436419,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.104942081510724,-.00462946240114195,.000442168857009786,-2.10714617330324E-005,1.17783070117895E-006,.000447966469285313,-1.92337270364826E-005,2.28659662060544E-006,0,-.5,0,6.52459016393443,12.7008898015058
10220,2,-1E+036,-1E+036,.00181187785213883,-1E+036,-1E+036,-.00256660432962027,.000130071991422165,.399991034819292,.0800862366152958,.0475296035313658,.00224178270837577,.0449629992017456,.00237185469979794,.00031325112689925,-1.46872252851805E-005,8.61691237595663E-007,.000310082692669044,-1.05333783808683E-005,2.04375958467857E-006,1,.5,1,-15.4754098360656,11.1567419575633
10221,4,2.71581687904703,.676353792673535,-.548611541962072,-.346055212102785,-.345280496588152,.00549377650497746,-.000274722286037195,-.0124310078137117,-.00873045718291905,.0475296035313658,.00224178270837577,.0530233800363433,.00196706042233858,.000231967688032023,-1.09208387938627E-005,6.87582157588972E-007,.000222920224156012,-7.9571915902829E-006,2.0004662455426E-006,1,.5,1,-12.4754098360656,12.2628336755647
10222,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00814462408812675,-.000392569725848896,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0608953750435045,-.00246564099262665,.00049819281619335,-2.40023282285264E-005,1.33038916497688E-006,.000506297573709137,-2.40041054215407E-005,2.61357702164358E-006,0,-.5,0,-10.4754098360656,16.6652977412731
10223,4,2.04097428717245,.0192174500974953,-.548932841896142,-.346207223531339,-.344915986758676,.0026591272333381,-.000131257692963339,-.000249321405827022,-.000902434064877708,.0475296035313658,.00224178270837577,.0501887307647039,.00211052501541243,.000212492261539333,-9.7272004523654E-006,6.17434937065934E-007,.000202404790532387,-4.21557348321272E-006,1.68089794949718E-006,1,.5,2,.524590163934434,9.45653661875428
10226,2,-1E+036,-1E+036,5.15494293989755E-008,-1E+036,-1E+036,-.0333270370494603,.00163938430927918,-.0575248154607947,.00223014148469543,.0527507509553778,-.00207307126677776,.0194237139059175,-.00043368695749858,.000307725385586372,-1.43950216733931E-005,8.46269966030002E-007,.000305652276299401,-1.07048221673176E-005,1.79036178320227E-006,0,-.5,0,9.52459016393443,8.4517453798768
10230,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.000884196395692698,-4.31125036193026E-005,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0536349473510705,-.00211618377039706,.000459006285641755,-2.19579910289756E-005,1.22426784768428E-006,.000465495144389803,-2.07213158458391E-005,2.39069998233701E-006,0,-.5,1,.524590163934434,13.9739904175222
10235,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0104739829011269,-.000514798393623782,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0632247338565047,-.00258786966040154,.000428991201296594,-2.03738963181995E-005,1.14110199278449E-006,.000434245926444865,-1.80311291269649E-005,2.20100641606572E-006,0,-.5,0,1.52459016393443,11.6358658453114
10241,6,2.27401050032129,.159410622041245,-.803691935349783,-.692298002841518,-.692254356471257,-.00587759483835103,.000276943805207383,-.00740051045126938,-.00202901552279802,.0527507509553778,-.00207307126677776,.0468731561170268,-.00179612746157038,.000206071023808373,-9.95769880844908E-006,6.54728090205482E-007,.000194719514052495,-9.49848793429909E-006,1.93210302602298E-006,0,-.5,0,.524590163934434,14.6365503080082
10248,3,-1E+036,-1E+036,-.344321673552411,8.24339485493201E-011,.000787850099522691,.0065549821440862,-.000303173921648936,-.0411525532507749,.046402170399484,.0475296035313658,.00224178270837577,.054084585675452,.00193860878672684,.000329652116045686,-1.59984341455618E-005,9.50296674366518E-007,.000326027883831327,-1.67418262650676E-005,2.61103592361262E-006,1,.5,0,4.52459016393443,16.8596851471595
10252,5,3.28794323253452,1.21822313104164,-.688271599327215,-.544605530645641,-.545092367809273,-.0146385144521703,.00069892476250069,-.0370813242775073,-.00685292698398498,.0475296035313658,.00224178270837577,.0328910890791955,.00294070747087646,.000203251752770236,-9.54222528647387E-006,6.21276105958159E-007,.000192196221019543,-6.52618828342941E-006,1.93148469376212E-006,1,.5,1,-15.4754098360656,11.6495550992471
10253,2,-1E+036,-1E+036,4.96975379142592E-006,-1E+036,-1E+036,-.0101387242782338,.00049187044690423,-.0191800626647217,.00113972397768419,.0527507509553778,-.00207307126677776,.042612026677144,-.00158120081987353,.000359650664767642,-1.72159876831535E-005,9.97821328946633E-007,.000359386494062577,-1.60686775239911E-005,2.18631780280118E-006,0,-.5,1,-14.4754098360656,13.223819301848
10256,4,3.55510616547367,1.39086535821353,-.54671703436923,-.34493575424586,-.34595992271102,.00448321479108218,-.000229876316865588,-.028184339200154,-.0122978754039968,.0527507509553778,-.00207307126677776,.05723396574646,-.00230294758364335,.000225876593687102,-1.05810270336475E-005,6.68919203761113E-007,.000217801279197971,-7.68354822869912E-006,1.70579960344714E-006,0,-.5,1,-4.47540983606557,11.5783709787817
10260,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.0107110475179542,-.000515345102311639,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.05824065104932,.00172643760606413,.000503890298894671,-2.42971152354018E-005,1.34556826357503E-006,.000512639801976331,-2.4644034043732E-005,2.94080554485551E-006,1,.5,1,1.52459016393443,17.0266940451745
10261,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00137998957037987,6.62413589553211E-005,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0513707613849979,-.00200682990782244,.000510867535254031,-2.4658181263104E-005,1.36415805070106E-006,.000519501712766292,-2.50187503104302E-005,2.6805116050902E-006,0,-.5,1,6.52459016393443,17.4784394250513
10263,2,-1E+036,-1E+036,.000149771911037221,-1E+036,-1E+036,.0125387791346546,-.000587501477640488,-.07203484263609,.024758984149076,.0527507509553778,-.00207307126677776,.0652895300900324,-.00266057274441825,.000461038373256099,-2.25349536262481E-005,1.27485630193366E-006,.000464297202817685,-2.48435599268311E-005,2.78513252086093E-006,0,-.5,0,-.475409836065566,20.1724845995893
10269,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00109696407672951,4.8947881354926E-005,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0516537868786483,-.00202412338542283,.000641517939773071,-3.12530614216255E-005,1.69515546821751E-006,.000656207440076535,-3.42364016345542E-005,3.2304288773717E-006,0,-.5,1,-10.4754098360656,25.4674880219028
10273,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00582744669524396,-.000285366313511968,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.0533570502266098,.0019564163948638,.000443980384346315,-2.11636493580179E-005,1.18251544082271E-006,.000449464224647805,-1.90829931324983E-005,2.54829121984839E-006,1,.5,0,-10.4754098360656,12.7720739219713
10278,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.013645802747846,-.00063503398286565,-1E+036,-1E+036,.0475296035313658,.00224178270837577,.0611754062792118,.00160674872551012,.000585159034858559,-2.84469517108168E-005,1.55638690828815E-006,.000598214928423409,-3.11711022175043E-005,3.3627673178275E-006,1,.5,1,-7.47540983606557,21.9520876112252
10279,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00211577450157601,-9.75397258907574E-005,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0548665254569538,-.00217061099266852,.000600761879696285,-2.92325226455084E-005,1.59568625812502E-006,.000613385978657245,-3.16213457328616E-005,3.08879322482316E-006,0,-.5,0,.524590163934434,22.92128678987
10280,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0364137948557584,.00179775587343625,-1E+036,-1E+036,.0527507509553778,-.00207307126677776,.0163369560996194,-.000275315393341506,.000411531799712605,-1.94441171130004E-005,1.09186597600338E-006,.000416060976815497,-1.63771679941753E-005,2.08113680445799E-006,0,-.5,1,-8.47540983606557,8.99383983572895
